Epoch,Example,AutoencodedExample,Accuracy
4,{4.0}<pair_number_of_alternative_operations-{7.0}<{-6.0}*{5.0}-{13.0}>pair_number_of_alternative_operations<{-5.0}<job_time_alive<{-1.0}*machine_capacity>job_earliness_penalty-job_remaining_work_to_complete-{5.0}-{-6.0}-{-7.0}EOS,job_lateness_penalty{-12.5}{-9.5}{-0.5}pair_number_of_alternative_operations{13.0}{-11.0}{-11.0}{-15.0}{-9.0}{-3.5}{-7.5}{11.0}/{10.0}job_remaining_work_to_completeoperation_windupwarehouse_utilization_rate{3.5}){-0.5}{-3.5}job_remaining_work_to_complete{-14.0}{0.0}{1.5}<{-9.5}{4.5}{12.0}{-7.5}{-6.0},0.0
5,{4.0}<pair_number_of_alternative_operations-{7.0}<{-6.0}*{5.0}-{13.0}>pair_number_of_alternative_operations<{-5.0}<job_time_alive<{-1.0}*machine_capacity>job_earliness_penalty-job_remaining_work_to_complete-{5.0}-{-6.0}-{-7.0}EOS,job_lateness_penalty{-12.5}{6.0}{-0.5}operation_work_requiredpair_number_of_alternative_machines{-11.0}operation_cooldown{12.5}operation_windup{-3.5}{-7.5}{11.0}/{2.0}job_remaining_work_to_complete{8.0}warehouse_utilization_rate{10.0}){-0.5}{-3.5}{-14.0}{-14.0}{0.0}{11.0}{-9.0}{-2.5}{3.0}{14.0}{-14.0}<,0.0
4,{4.0}>{-15.0}>{-13.0}/{-1.0}/{13.0}<{-4.0}*{11.0}/pair_expected_processing_time+{-15.0}/machine_replacement_cooldown/{8.0}<{6.0}*{13.0}>job_time_alive+{-7.0}*{5.0}EOS,job_lateness_penaltymachine_cooldown{5.0}{0.5}-pair_number_of_alternative_machines{-11.0}{-11.0}{10.0}{-4.0}{-3.5}{-7.5}{11.0}{-7.5}{10.0}{5.5}{15.0}warehouse_utilization_rate{4.0}){7.5}{-1.5}job_remaining_work_to_complete{13.5}{0.0}{1.5}{-12.0}{-9.5}<{14.0}{-7.5}{-8.0},0.03125
5,{4.0}>{-15.0}>{-13.0}/{-1.0}/{13.0}<{-4.0}*{11.0}/pair_expected_processing_time+{-15.0}/machine_replacement_cooldown/{8.0}<{6.0}*{13.0}>job_time_alive+{-7.0}*{5.0}EOS,job_lateness_penaltymachine_cooldown{5.0}{0.5}-+{-11.0}{-11.0}{10.0}{-4.0}{-3.5}{-7.5}job_remaining_number_of_operations{-7.5}{2.0}job_remaining_work_to_complete{15.0}warehouse_utilization_rate{3.5}{-2.5}pair_expected_processing_time{-1.5}{7.0}{13.5}{0.0}{1.5}{-9.0}{-9.5}<{14.0}{-7.5}{-8.0},0.0
4,{4.0}>{-9.0}-{-5.0}-{-4.0}<{11.0}-job_earliness_penalty>{7.0}/{8.0}>machine_replacement_cooldown>job_lateness_penalty/job_earliness_penalty-job_remaining_work_to_complete+job_earliness_penalty-{-6.0}<{0.0}+pair_number_of_alternative_operationsEOS,job_lateness_penaltyoperation_cooldown{5.0}{-0.5}{-11.0}{7.5}{-11.0}{3.0}{-15.0}{-4.0}{-3.5}{-7.5}{11.0}/{10.0}{-5.5}machine_replacement_cooldownwarehouse_utilization_rate{4.0}warehouse_utilization_rate{7.5}{-1.5}job_remaining_work_to_complete{-14.0}{0.0}{1.5}{-12.0}{-9.5}machine_current_breakdown_rate{14.0}{6.5}operation_work_required,0.09375
5,{4.0}>{-9.0}-{-5.0}-{-4.0}<{11.0}-job_earliness_penalty>{7.0}/{8.0}>machine_replacement_cooldown>job_lateness_penalty/job_earliness_penalty-job_remaining_work_to_complete+job_earliness_penalty-{-6.0}<{0.0}+pair_number_of_alternative_operationsEOS,job_lateness_penalty{4.5}NULL{-0.5}{-11.0}+{-11.0}{3.0}{-15.0}{-4.0}{-3.5}*{11.0}/{10.0}{-5.5}machine_replacement_cooldownwarehouse_utilization_rate{4.0}pair_number_of_alternative_machinespair_expected_processing_time{-1.5}job_remaining_work_to_complete{13.5}{0.0}{1.5}{-9.0}{4.5}{14.5}{14.0}{6.5}{-8.0},0.09375
4,{5.0}*pair_number_of_alternative_machines+{9.0}/{-4.0}+{9.0}-{8.0}+{12.0}/{-12.0}*{-11.0}/{3.0}<job_relative_deadline/pair_expected_processing_time>pair_number_of_alternative_machines<{12.0}/{14.0}/{-14.0}EOS,job_lateness_penalty{-9.0}{6.0}NULL{-11.0}{13.5}{-11.0}{-11.0}{-15.0}operation_windup{-3.5}*{11.0}{-15.0}{-4.0}{10.0}{15.0}{-14.0}{8.5}){1.0}*job_remaining_work_to_complete{11.5}{0.0}{1.5}{-12.0}{-9.5}machine_current_breakdown_rate{14.0}{-7.5}{-12.5},0.0
5,{5.0}*pair_number_of_alternative_machines+{9.0}/{-4.0}+{9.0}-{8.0}+{12.0}/{-12.0}*{-11.0}/{3.0}<job_relative_deadline/pair_expected_processing_time>pair_number_of_alternative_machines<{12.0}/{14.0}/{-14.0}EOS,job_lateness_penaltymachine_cooldown{1.5}NULL{5.0}{13.5}{-11.0}job_time_alive{12.5}{-6.5}{-3.5}+job_remaining_number_of_operations/{-4.0}{10.0}{6.5}{-14.0}{3.5}{-2.5}{1.0}pair_number_of_alternative_operations{-14.0}{11.5}{0.0}{1.5}{-9.0}{6.0}machine_current_breakdown_rate{14.0}{-7.5}{-8.0},0.0625
4,{5.0}+warehouse_utilization_rate/{-6.0}+{15.0}>job_time_alive*{0.0}/{7.0}>{-1.0}<{-8.0}*{6.0}>{0.0}*{-9.0}>{1.0}>{0.0}-{-12.0}/job_remaining_work_to_completeEOS,job_lateness_penalty{-9.0}{6.0}machine_cooldown-{13.5}{-11.0}machine_cooldown{3.0}operation_windup{-3.5}*{11.0}{-1.5}{10.0}{-14.0}{15.0}warehouse_utilization_rate{4.0}{-2.5}{-0.5}{10.5}job_remaining_work_to_complete{-7.0}{0.0}{1.5}{-12.0}{-9.5}machine_current_breakdown_rate{14.0}{-7.5}{-9.5},0.0
5,{5.0}+warehouse_utilization_rate/{-6.0}+{15.0}>job_time_alive*{0.0}/{7.0}>{-1.0}<{-8.0}*{6.0}>{0.0}*{-9.0}>{1.0}>{0.0}-{-12.0}/job_remaining_work_to_completeEOS,job_lateness_penaltymachine_cooldown{6.0}machine_cooldown-{13.5}{-11.0}machine_cooldown{3.0}operation_windup{-15.0}*job_remaining_number_of_operations/{10.0}{10.0}{15.0}warehouse_utilization_rate{4.0}{-2.5}{-0.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{-7.0}{0.0}){-9.0}{-2.5}{3.0}{14.0}{-7.5}{-8.0},0.0
4,{5.0}-job_relative_deadline<{-12.0}<pair_number_of_alternative_machines>{-4.0}<{-2.0}<job_delivery_relaxation+{12.0}>{14.0}<{4.0}*job_remaining_work_to_complete-{6.0}>{12.0}>{-7.0}*{9.0}>{-8.0}EOS,job_lateness_penaltymachine_cooldownNULL{0.5}{-11.0}{-12.5}{-11.0}{10.5}{-15.0}{-6.5}{-3.0}{-7.5}{11.0}{-8.0}{-10.5}{-5.5}{15.0}warehouse_utilization_rate{8.5}){-0.5}{-7.0}{7.0}{-14.0}{0.0}{1.5}{5.0}{-9.5}{14.5}{12.0}{-14.0}warehouse_utilization_rate,0.0
5,{5.0}-job_relative_deadline<{-12.0}<pair_number_of_alternative_machines>{-4.0}<{-2.0}<job_delivery_relaxation+{12.0}>{14.0}<{4.0}*job_remaining_work_to_complete-{6.0}>{12.0}>{-7.0}*{9.0}>{-8.0}EOS,job_lateness_penaltymachine_cooldownNULL{0.5}{-10.5}{-12.5}{-11.0}{10.5}pair_expected_processing_time{-12.0}{-3.5}{-7.5}{11.0}{-1.5}{-10.5}{-4.5}{15.0}{-14.0}{8.5}{-2.5}{-0.5}{-7.0}{7.0}{13.5}{0.0}{1.5}{5.0}{-0.5}{14.5}{14.0}{-14.0}{-8.5},0.0
4,{5.0}/{-9.0}*{-13.0}>{9.0}/{-2.0}+{12.0}*{-6.0}>job_time_alive>job_time_alive+{-10.0}-{-14.0}/{10.0}<{13.0}-{9.0}<{-3.0}/{14.0}EOS,job_lateness_penaltymachine_cooldown{5.0}machine_cooldown-+{-11.0}{-2.0}{-15.0}{-6.5}{-3.5}{-7.5}{11.0}job_delivery_relaxation{-10.5}{-5.5}{3.5}warehouse_utilization_rate{4.0}{3.0}{-11.5}pair_number_of_alternative_operations{7.0}{9.5}{0.0}{1.5}{-9.0}{-9.5}{4.5}{14.0}{13.0}{-8.5},0.0
5,{5.0}/{-9.0}*{-13.0}>{9.0}/{-2.0}+{12.0}*{-6.0}>job_time_alive>job_time_alive+{-10.0}-{-14.0}/{10.0}<{13.0}-{9.0}<{-3.0}/{14.0}EOS,job_lateness_penaltymachine_cooldown{5.0}machine_cooldownoperation_work_required+{-11.0}job_time_alive{3.0}{-6.5}{-3.5}+job_remaining_number_of_operations{-8.5}{2.0}job_remaining_work_to_complete{15.0}{-14.0}{10.0}{3.0}job_earliness_penaltypair_number_of_alternative_operations{7.0}{9.5}{0.0}{1.5}{-9.0}{-2.5}{4.5}{14.0}{13.0}{-8.5},0.0
4,{5.0}>{-1.0}<{-2.0}<pair_number_of_alternative_operations*{-2.0}*machine_capacity-{-12.0}/{0.0}-operation_cooldown+{-14.0}-job_lateness_penalty<job_delivery_relaxation-pair_expected_work_power>{-11.0}>pair_expected_processing_time<{-2.0}EOS,job_lateness_penalty{-12.5}{5.0}NULLjob_time_alive{11.5}{-11.0}machine_cooldown{10.0}{7.5}{-3.5}{-10.5}{11.0}{-1.5}{-10.5}{-9.0}{6.5}warehouse_utilization_rate{8.5}){-0.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{15.0}{-13.0}{3.5}{-12.0}{-9.5}warehouse_utilization_rate{14.0}{-7.5}{-8.5},0.0
5,{5.0}>{-1.0}<{-2.0}<pair_number_of_alternative_operations*{-2.0}*machine_capacity-{-12.0}/{0.0}-operation_cooldown+{-14.0}-job_lateness_penalty<job_delivery_relaxation-pair_expected_work_power>{-11.0}>pair_expected_processing_time<{-2.0}EOS,job_lateness_penaltymachine_cooldown{5.0}NULLjob_time_alive+{-0.5}job_time_alive{10.0}{7.5}{-3.5}{-7.5}{11.0}/{8.0}job_remaining_work_to_complete{6.5}{-14.0}{8.5}){-0.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{15.0}{0.0}{11.0}{-9.0}{-2.5}<{14.0}{-1.5}{-8.5},0.03125
4,{5.0}>{-9.0}*{15.0}*job_remaining_number_of_operations<{6.0}-{8.0}+{14.0}<{14.0}<{9.0}>{-3.0}/operation_cooldown>{-2.0}-{6.0}/{-1.0}>machine_current_breakdown_rate+{-6.0}EOS,job_lateness_penalty{-1.0}{5.0}{-0.5}{-11.0}{7.5}{-11.0}{10.5}{3.0}operation_windup{-3.5}*{11.0}/{10.0}{-5.5}{15.0}warehouse_utilization_rate(){7.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{13.5}{0.0}{1.5}{5.0}{-9.5}machine_current_breakdown_rate{14.0}{-7.5}operation_work_required,0.03125
5,{5.0}>{-9.0}*{15.0}*job_remaining_number_of_operations<{6.0}-{8.0}+{14.0}<{14.0}<{9.0}>{-3.0}/operation_cooldown>{-2.0}-{6.0}/{-1.0}>machine_current_breakdown_rate+{-6.0}EOS,job_lateness_penalty{-1.0}{5.0}{-0.5}{4.0}{7.5}{-11.0}job_time_alive{3.0}operation_windup{-3.5}*{11.0}/{10.0}{-5.5}{6.5}{-14.0}({-2.5}pair_expected_processing_timepair_number_of_alternative_operationsjob_remaining_work_to_complete{13.5}{0.0}{11.0}{5.0}{-7.5}machine_current_breakdown_ratejob_remaining_work_to_complete{-7.5}{-8.0},0.03125
4,{6.0}*{-6.0}<{15.0}+{12.0}>{-1.0}>{10.0}*{-2.0}*{-11.0}+{0.0}<job_remaining_number_of_operations+job_earliness_penalty<{13.0}+{6.0}+{-12.0}*{0.0}<{4.0}EOS,job_lateness_penalty{-12.5}NULLNULL{-11.0}pair_number_of_alternative_machines{-11.0}{-11.0}{10.0}{-4.0}{-3.5}{-7.5}{11.0}{11.0}{10.0}{-14.0}machine_replacement_cooldown-{8.5}{-2.5}{-9.5}{-1.5}job_remaining_work_to_complete{13.5}{7.0}{1.5}{-12.0}{-9.5}{3.0}{14.0}{-14.0}operation_work_required,0.03125
5,{6.0}*{-6.0}<{15.0}+{12.0}>{-1.0}>{10.0}*{-2.0}*{-11.0}+{0.0}<job_remaining_number_of_operations+job_earliness_penalty<{13.0}+{6.0}+{-12.0}*{0.0}<{4.0}EOS,job_lateness_penaltymachine_cooldownNULLmachine_cooldown{-11.0}pair_number_of_alternative_machines{-11.0}{-11.0}{10.0}{-4.0}{-3.5}{-7.5}{11.0}/{10.0}{-14.0}pair_number_of_alternative_operations-{8.5}{-2.5}{-0.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{13.5}{7.0}{11.0}{-12.0}{-7.5}{3.0}{14.0}{13.0}{-7.5},0.03125
4,{6.0}+machine_capacity*{-1.0}+{-15.0}<pair_number_of_alternative_operations/machine_cooldown<{3.0}<{12.0}*{7.0}+machine_cooldown+{10.0}*{9.0}/pair_number_of_alternative_operations>{-8.0}-{-1.0}*pair_number_of_alternative_operationsEOS,job_lateness_penalty{-4.5}{-11.0}machine_cooldown{-13.5}{13.5}{-5.0}{-11.0}{3.0}operation_windup{-3.5}{-7.5}{11.0}job_delivery_relaxation{10.0}{12.5}{3.5}-{8.5}{3.0}{1.0}*{7.0}{9.5}{0.0}{11.0}{0.5}{-9.5}{3.0}{14.0}{-7.5}{-7.5},0.03125
5,{6.0}+machine_capacity*{-1.0}+{-15.0}<pair_number_of_alternative_operations/machine_cooldown<{3.0}<{12.0}*{7.0}+machine_cooldown+{10.0}*{9.0}/pair_number_of_alternative_operations>{-8.0}-{-1.0}*pair_number_of_alternative_operationsEOS,job_lateness_penalty{-4.5}{6.5}machine_cooldown{-13.5}+{-5.0}machine_cooldown{3.0}operation_windup{-3.5}{-7.5}{-4.0}/{10.0}{12.5}{3.5}-{8.5}{-2.5}{14.5}pair_number_of_alternative_operations{7.0}{13.5}{5.5}{11.0}{0.5}{-2.5}{3.0}{14.0}{-7.5}{-8.0},0.03125
4,{6.0}-job_lateness_penalty>{-10.0}-{-1.0}+operation_windup*{11.0}+{4.0}>{5.0}+{6.0}<warehouse_utilization_rate/{-12.0}<{11.0}+operation_work_required+{7.0}/{-7.0}+{4.0}EOS,job_lateness_penalty{-9.0}{5.0}machine_cooldown{-11.0}{9.5}{-11.0}operation_cooldown{-14.5}{-3.0}{-3.0}{-7.5}{11.0}{-7.5}{-4.0}job_time_alivemachine_replacement_cooldownwarehouse_utilization_rate{10.0}){-0.5}{-1.5}job_remaining_work_to_complete<{7.0}{3.5}{5.0}{-0.5}{3.0}{-12.0}{13.0}operation_work_required,0.0
5,{6.0}-job_lateness_penalty>{-10.0}-{-1.0}+operation_windup*{11.0}+{4.0}>{5.0}+{6.0}<warehouse_utilization_rate/{-12.0}<{11.0}+operation_work_required+{7.0}/{-7.0}+{4.0}EOS,job_lateness_penaltymachine_cooldown{5.0}machine_cooldown{-13.5}{-12.5}{-11.0}job_time_alive{12.5}{-3.0}{10.5}{-7.5}{2.0}{-7.5}{-4.0}{12.5}pair_number_of_alternative_operations{-5.5}{10.0}{-2.5}{-0.5}*job_remaining_work_to_complete<machine_replacement_cooldown{9.0}{5.0}{-2.5}{3.0}{14.0}{-7.5}{-7.5},0.0
4,{6.0}-machine_capacity+{-10.0}<warehouse_utilization_rate>job_time_alive/{4.0}-{14.0}-{7.0}>{8.0}*{-9.0}*{-5.0}+job_remaining_work_to_complete>pair_expected_processing_time-{-3.0}+{4.0}-{-15.0}EOS,job_lateness_penaltymachine_cooldownNULL{0.5}{-11.0}{7.5}{-11.0}{5.0}{10.0}{7.5}{-3.5}{-7.5}{11.0}{13.5}{-10.5}{-14.0}{15.0}warehouse_utilization_rate{8.5}{-2.5}{7.5}{10.5}job_remaining_work_to_complete{-1.5}{0.0}{1.5}{5.0}{-9.5}{4.5}{12.5}{-14.0}{-8.5},0.03125
5,{6.0}-machine_capacity+{-10.0}<warehouse_utilization_rate>job_time_alive/{4.0}-{14.0}-{7.0}>{8.0}*{-9.0}*{-5.0}+job_remaining_work_to_complete>pair_expected_processing_time-{-3.0}+{4.0}-{-15.0}EOS,job_lateness_penaltymachine_cooldownNULL{0.5}-+{-11.0}machine_cooldown{9.0}{7.5}{-3.5}{-7.5}{11.0}{13.5}{-4.0}{-7.0}{15.0}warehouse_utilization_rate{8.5}{-2.5}{7.5}{10.5}-{-11.0}{0.0}{1.5}{5.0}{-7.5}{4.5}{12.5}{-14.0}{-8.5},0.0
4,{6.0}-{-7.0}*{-2.0}/{15.0}-{7.0}+{14.0}<{-9.0}*machine_replacement_cooldown-{-5.0}*{3.0}*pair_expected_processing_time-{-7.0}/{-4.0}>machine_replacement_cooldown/{5.0}/pair_number_of_alternative_machinesEOS,job_lateness_penaltymachine_cooldownNULLmachine_cooldownjob_time_alive{13.5}{-11.0}{-11.0}{10.0}operation_windup{-3.5}*{11.0}{-1.5}{-10.5}{2.0}{14.5}warehouse_utilization_rateoperation_windup){7.5}*job_remaining_work_to_complete{13.5}{0.0}{1.5}operation_windup{-9.5}{4.5}{14.0}{-7.5}{-8.0},0.0
5,{6.0}-{-7.0}*{-2.0}/{15.0}-{7.0}+{14.0}<{-9.0}*machine_replacement_cooldown-{-5.0}*{3.0}*pair_expected_processing_time-{-7.0}/{-4.0}>machine_replacement_cooldown/{5.0}/pair_number_of_alternative_machinesEOS,job_lateness_penaltymachine_cooldownNULLmachine_cooldown{5.0}pair_number_of_alternative_machines{-11.0}job_time_alive{3.0}operation_windup{-3.5}*{11.0}{1.5}{2.0}{2.0}{14.5}warehouse_utilization_rateoperation_windup)job_earliness_penaltypair_number_of_alternative_operations{-14.0}{13.5}{0.0}{11.0}{-9.0}{-2.5}<{14.0}{-7.5}{-8.0},0.0
4,{6.0}-{13.0}>warehouse_utilization_rate+machine_cooldown+{-3.0}/{8.0}>{-9.0}*{0.0}+{-15.0}-{-4.0}/{-9.0}*{-10.0}>{11.0}+{0.0}+{2.0}<{-11.0}EOS,job_lateness_penalty{-9.0}{5.0}machine_cooldown-{7.5}{-11.0}{3.0}{-15.0}{-4.0}{-3.5}{-7.5}{11.0}{-7.5}{10.0}{2.0}{14.5}warehouse_utilization_rate{4.0})pair_expected_processing_timejob_relative_deadline{7.0}{13.5}{0.0}{1.5}{5.0}{-9.5}machine_current_breakdown_rate{14.0}{-7.5}{-7.5},0.0
5,{6.0}-{13.0}>warehouse_utilization_rate+machine_cooldown+{-3.0}/{8.0}>{-9.0}*{0.0}+{-15.0}-{-4.0}/{-9.0}*{-10.0}>{11.0}+{0.0}+{2.0}<{-11.0}EOS,job_lateness_penaltymachine_cooldown{5.0}machine_cooldownjob_earliness_penalty{13.5}{-11.0}{3.0}{12.5}{-4.0}{-3.5}{-7.5}{11.0}{-7.5}{10.0}{2.0}{14.5}-{4.0})pair_expected_processing_timepair_number_of_alternative_operations{7.0}{13.5}{0.0}{1.5}{5.0}{-7.5}{3.0}{14.0}{-7.5}{-8.0},0.03125
4,{6.0}/{-13.0}-{-10.0}/{-7.0}>{-4.0}/machine_cooldown/{0.0}<{9.0}<{-8.0}+{-10.0}>{-2.0}>{8.0}*{11.0}+{-15.0}>{7.0}*{4.0}EOS,job_lateness_penalty/NULLmachine_cooldownmachine_replacement_cooldown{13.5}{-11.0}{-11.0}{3.0}{-6.5}{-3.0}{-7.5}{11.0}{-3.0}{-10.5}{-5.5}{15.0}-{10.0}{-2.5}{1.0}pair_number_of_alternative_operationsjob_remaining_work_to_completejob_remaining_number_of_operations{0.0}{3.5}{-12.0}{-9.5}{4.5}{14.0}{-7.5}{-8.5},0.03125
5,{6.0}/{-13.0}-{-10.0}/{-7.0}>{-4.0}/machine_cooldown/{0.0}<{9.0}<{-8.0}+{-10.0}>{-2.0}>{8.0}*{11.0}+{-15.0}>{7.0}*{4.0}EOS,job_lateness_penalty/NULLmachine_cooldownmachine_replacement_cooldown+{-0.5}{-11.0}{3.0}{-6.5}{-3.0}{-7.5}{11.0}{-3.0}{-6.0}{-5.5}{15.0}-{10.0}{-2.5}{1.0}pair_number_of_alternative_operationsjob_remaining_work_to_complete{13.5}{0.0}{9.5}{-9.0}{-2.5}{4.5}{14.0}{-14.0}{-8.5},0.03125
4,{7.0}*operation_cooldown-{-8.0}*{1.0}*{4.0}<{2.0}<{-2.0}*pair_number_of_alternative_machines<{-8.0}<pair_expected_processing_time<{2.0}>{3.0}>{6.0}+job_remaining_number_of_operations-machine_current_breakdown_rate>{8.0}EOS,job_lateness_penalty{-4.5}{6.0}machine_cooldown{-11.0}pair_number_of_alternative_machines{-11.0}{-11.0}{10.0}{-6.5}{-3.5}{-7.5}{11.0}{-3.0}{10.0}{-5.5}{8.0}warehouse_utilization_rate{8.5}){-11.5}job_relative_deadlinejob_remaining_work_to_complete{-14.0}{0.0}{3.5}{-9.0}{-9.5}{3.0}{12.0}{-7.5}{-5.0},0.0
5,{7.0}*operation_cooldown-{-8.0}*{1.0}*{4.0}<{2.0}<{-2.0}*pair_number_of_alternative_machines<{-8.0}<pair_expected_processing_time<{2.0}>{3.0}>{6.0}+job_remaining_number_of_operations-machine_current_breakdown_rate>{8.0}EOS,job_lateness_penalty{-4.5}NULLmachine_cooldown{-11.0}+{-0.5}{-11.0}{12.5}{-6.5}{-3.5}{-7.5}{11.0}/{2.0}{-5.5}{8.0}warehouse_utilization_rate{8.5}){-11.5}pair_number_of_alternative_operations{7.0}{13.5}{0.0}{1.5}{-9.0}{-2.5}{3.0}{12.0}{-14.0}{-8.0},0.0
4,{7.0}-{-6.0}/{9.0}-{12.0}<{-13.0}>{-12.0}/job_delivery_relaxation>machine_cooldown-{8.0}*{-14.0}<job_remaining_work_to_complete<{10.0}>{-12.0}<{7.0}*job_remaining_number_of_operations+{2.0}EOS,job_lateness_penalty{0.0}{1.5}{0.5}{-11.0}{11.5}{-11.0}job_delivery_relaxation{3.0}operation_windup{-3.5}{-10.5}{11.0}/{-10.5}{2.0}machine_replacement_cooldown-{8.5}{-2.5}job_earliness_penalty{-1.5}job_time_alive{13.5}{0.0}{9.5}{5.0}{-9.5}{4.5}{14.0}{-14.0}{-8.5},0.0
5,{7.0}-{-6.0}/{9.0}-{12.0}<{-13.0}>{-12.0}/job_delivery_relaxation>machine_cooldown-{8.0}*{-14.0}<job_remaining_work_to_complete<{10.0}>{-12.0}<{7.0}*job_remaining_number_of_operations+{2.0}EOS,job_lateness_penaltymachine_cooldown{1.5}{4.5}{5.0}+{-11.0}job_delivery_relaxationpair_expected_processing_timeoperation_windup{-3.5}{-10.5}job_remaining_number_of_operations/{-11.0}{2.0}machine_replacement_cooldown{-14.0}{8.5}{-2.5}job_earliness_penalty{-7.5}job_time_alive{13.5}{0.5}{9.5}{5.0}{-9.5}{4.5}{14.0}{14.0}{-8.5},0.0
4,{7.0}-{1.0}-{6.0}>job_remaining_number_of_operations/{8.0}<{0.0}<{3.0}+{-3.0}>{10.0}>{-10.0}*{6.0}-job_remaining_work_to_complete/{-12.0}<job_time_alive*{-14.0}-{-14.0}EOS,job_lateness_penaltymachine_cooldown{14.5}NULL{-11.0}{13.5}{-11.0}{10.5}{10.0}{-9.0}{-3.5}{-7.5}{11.0}/EOS{-5.5}{6.5}warehouse_utilization_rate{4.0}warehouse_utilization_rate{1.0}*job_time_alive{13.5}{0.0}{1.5}{-9.0}{-9.5}{4.5}{14.0}{-14.0}operation_work_required,0.03125
5,{7.0}-{1.0}-{6.0}>job_remaining_number_of_operations/{8.0}<{0.0}<{3.0}+{-3.0}>{10.0}>{-10.0}*{6.0}-job_remaining_work_to_complete/{-12.0}<job_time_alive*{-14.0}-{-14.0}EOS,job_lateness_penaltymachine_cooldown{14.5}{4.5}{-11.0}+{-11.0}{10.5}{3.0}{-6.5}{-3.5}{-7.5}job_remaining_number_of_operations/EOS{0.5}{6.5}warehouse_utilization_rate{-7.5}job_earliness_penalty{1.0}*{7.0}{13.5}{0.0}{1.5}{-9.0}{-2.5}{4.5}{14.0}{-14.0}{-8.0},0.03125
4,{7.0}/{2.0}/{-11.0}<{-7.0}>job_delivery_relaxation+{-5.0}+{8.0}/{-13.0}>{13.0}/{-11.0}-pair_number_of_alternative_operations>{-7.0}-{-14.0}-{7.0}+{-8.0}<{-3.0}EOS,job_lateness_penaltymachine_cooldown{5.0}NULLjob_time_alive{-12.5}{-11.0}machine_cooldown{-15.0}{-6.5}{-3.5}*{11.0}{-3.0}{8.0}{-5.5}{15.0}{-14.0}{8.5}){-0.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{13.5}{-13.0}{1.5}{4.0}{-9.5}job_relative_deadline{14.0}{-7.5}{-6.0},0.0
5,{7.0}/{2.0}/{-11.0}<{-7.0}>job_delivery_relaxation+{-5.0}+{8.0}/{-13.0}>{13.0}/{-11.0}-pair_number_of_alternative_operations>{-7.0}-{-14.0}-{7.0}+{-8.0}<{-3.0}EOS,job_lateness_penaltymachine_cooldown{5.0}{-0.5}operation_work_required+{-11.0}machine_cooldown{-15.0}{-6.5}{-3.5}*{11.0}/{8.0}job_remaining_work_to_complete{15.0}{-14.0}{8.5}{-2.5}{-0.5}pair_number_of_alternative_operationsjob_remaining_work_to_complete{13.5}{0.0}{1.5}operation_windup{6.0}job_relative_deadline{14.0}{13.0}{-8.5},0.03125
4,{7.0}<job_remaining_number_of_operations+job_lateness_penalty-{4.0}*{9.0}>pair_expected_processing_time*machine_cooldown*{-14.0}+operation_windup-{-14.0}<machine_cooldown*job_lateness_penalty*{-9.0}*pair_number_of_alternative_operations-{4.0}+job_delivery_relaxationEOS,job_lateness_penalty{-12.5}NULL{4.5}){9.5}{-11.0}machine_cooldown{12.5}{-4.0}{-3.5}{-7.5}{11.0}{13.5}{10.0}{-5.5}{14.5}warehouse_utilization_rate{4.0}){7.5}{-1.5}job_remaining_work_to_complete{11.5}{0.0}{1.5}{-12.0}{-7.5}{4.5}{14.0}{-14.0}{-7.5},0.0
5,{7.0}<job_remaining_number_of_operations+job_lateness_penalty-{4.0}*{9.0}>pair_expected_processing_time*machine_cooldown*{-14.0}+operation_windup-{-14.0}<machine_cooldown*job_lateness_penalty*{-9.0}*pair_number_of_alternative_operations-{4.0}+job_delivery_relaxationEOS,job_lateness_penaltymachine_cooldownNULL{4.5})+{-11.0}machine_cooldown{11.5}{-4.0}{-3.5}{-7.5}{11.0}/{10.0}{12.5}{6.5}-{4.0}{-2.5}{7.5}{-1.5}job_remaining_work_to_complete{11.5}{0.0}){5.0}{-7.5}{4.5}{14.0}{-14.0}>,0.03125
4,{7.0}>{-1.0}-{-12.0}<{0.0}<{-14.0}-{6.0}*{3.0}>{-2.0}>{1.0}/pair_number_of_alternative_operations*{-12.0}-{-12.0}-{7.0}*{12.0}*{-15.0}+{3.0}EOS,job_lateness_penaltymachine_cooldown{3.5}{-0.5}{-11.0}{7.5}{-0.5}operation_cooldown{-15.0}{-9.0}{-3.5}{-7.5}{4.5}{13.5}{-10.5}{-5.5}{15.0}warehouse_utilization_rate{8.5}{-2.5}pair_expected_processing_time{-1.5}job_remaining_work_to_complete{13.5}{0.0}){5.0}{-9.5}{14.5}{14.0}{-14.0}>,0.0
