Epoch,Example,AutoencodedExample,Accuracy
5,{2.0}*{-7.0}+{-2.0}<{1.0}/{4.0}/{14.0}-{-13.0}/{9.0}>job_remaining_work_to_complete>{4.0}*{0.0}+{8.0}>{3.0}/{-5.0}>{10.0}/{5.0}EOS,pair_number_of_alternative_machines<{8.0}{-6.0}{14.5}job_earliness_penalty{7.0}>{-3.0}{12.5}job_earliness_penalty{-6.0}pair_number_of_alternative_operations>operation_work_requiredoperation_cooldownmachine_cooldownmachine_capacity{-12.5}EOS{-12.0}{1.0}{11.0}{9.0}{3.5}machine_capacity{3.0}{-9.5}{-2.5}{10.5}{10.0}EOS,0.03125
4,{2.0}-job_earliness_penalty>job_earliness_penalty*{-5.0}>{4.0}+{5.0}<{-2.0}-{-8.0}<{-5.0}<{-13.0}<job_remaining_work_to_complete/{-13.0}/pair_expected_processing_time+machine_cooldown*{3.0}-{9.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-5.0}{12.0}NULL{-2.0}{6.0}{-7.0}{12.5}job_earliness_penalty{-6.0}{14.0}>job_earliness_penalty{9.0}machine_cooldownNULL{-12.5}EOS{-12.0}*>operation_work_required{-12.5}{-13.0}{-9.0}{11.0}{-2.5}{-4.0}{10.0}{10.0},0.0
5,{2.0}-job_earliness_penalty>job_earliness_penalty*{-5.0}>{4.0}+{5.0}<{-2.0}-{-8.0}<{-5.0}<{-13.0}<job_remaining_work_to_complete/{-13.0}/pair_expected_processing_time+machine_cooldown*{3.0}-{9.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-5.0}{12.0}{10.5}{-2.0}>{-7.0}{12.5}job_earliness_penalty{-6.0}{14.0}>job_earliness_penalty{-13.0}machine_cooldownpair_expected_processing_time{-12.5}EOS{-12.0}{1.0}>operation_work_required{-12.5}{-13.0}{-9.0}{-9.5}{-2.5}{-4.0}{10.0}EOS,0.0625
4,{2.0}/{5.0}>{1.0}+{-4.0}+{7.0}/operation_cooldown<{13.0}<{-11.0}>{5.0}-pair_number_of_alternative_machines*{13.0}+{-13.0}-{-4.0}/{-7.0}/{-5.0}-{12.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}{12.0}{-4.0}NULL{1.5}{6.0}{-8.5}job_earliness_penalty{-6.0}{1.0}{12.5}operation_work_required{-6.0}job_lateness_penaltypair_expected_processing_time{-12.5}<{-12.0}{1.0}{11.0}operation_work_required{13.0}{6.5}{3.0}{-9.5}{-2.5}{-4.0}{2.5}{10.0},0.0
5,{2.0}/{5.0}>{1.0}+{-4.0}+{7.0}/operation_cooldown<{13.0}<{-11.0}>{5.0}-pair_number_of_alternative_machines*{13.0}+{-13.0}-{-4.0}/{-7.0}/{-5.0}-{12.0}EOS,machine_cooldownjob_lateness_penalty{8.0}{7.5}{12.0}job_time_aliveNULL{1.5}{6.0}EOSjob_earliness_penalty{-6.0}{1.0}{12.5}operation_work_required{-6.0}job_lateness_penaltypair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}>operation_work_required{13.0}{6.5}{3.0}{-9.5}{-2.5}{-4.0}>{4.0},0.0
4,{2.0}<{-2.0}/{8.0}*{-3.0}*{14.0}+{7.0}-job_remaining_work_to_complete+{3.0}*{15.0}<job_remaining_work_to_complete+{-12.0}/job_remaining_number_of_operations+{11.0}<pair_number_of_alternative_machines<machine_capacity+{8.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-5.0}{-13.5}NULL{-2.0}machine_replacement_cooldown{-3.0}{12.5}job_earliness_penalty{-6.0}{14.0}>{7.0}{-6.0}machine_cooldownpair_expected_processing_time{-12.5}{6.5}{-12.0}*{6.5}operation_work_required{-9.0}{-13.0}{-9.0}{-9.5}{-2.5}{-4.0}{10.0}EOS,0.0625
5,{2.0}<{-2.0}/{8.0}*{-3.0}*{14.0}+{7.0}-job_remaining_work_to_complete+{3.0}*{15.0}<job_remaining_work_to_complete+{-12.0}/job_remaining_number_of_operations+{11.0}<pair_number_of_alternative_machines<machine_capacity+{8.0}EOS,pair_number_of_alternative_machines{7.5}operation_work_required{11.0}{-3.0}NULL{-2.0}>{6.0}{12.5}job_earliness_penalty{7.0}{14.0}>{7.0}{-13.0}machine_cooldownpair_expected_processing_time*EOS{-12.0}{1.0}{6.5}<{-9.0}{-13.0}{-9.0}{-9.5}{-2.5}operation_work_required{10.0}EOS,0.0625
4,{2.0}>operation_windup>job_relative_deadline*{14.0}*warehouse_utilization_rate-{2.0}+{8.0}*job_delivery_relaxation+{-2.0}-{1.0}>{-1.0}<job_relative_deadline/job_relative_deadline*{6.0}>{0.0}+{-9.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}{12.0}NULL{-14.0}{1.5}{-3.0}{12.5}{-9.0}{-6.0}{14.0}{12.5}operation_work_required{-6.0}machine_capacitypair_expected_processing_time{-12.5}{12.5}{10.5}{1.0}><{13.0}{7.5}{3.0}{-9.5}{-2.5}{-4.0}{2.5}EOS,0.03125
5,{2.0}>operation_windup>job_relative_deadline*{14.0}*warehouse_utilization_rate-{2.0}+{8.0}*job_delivery_relaxation+{-2.0}-{1.0}>{-1.0}<job_relative_deadline/job_relative_deadline*{6.0}>{0.0}+{-9.0}EOS,pair_number_of_alternative_machines+{8.0}{-5.0}{12.0}job_earliness_penalty{-14.0}{1.5}{6.0}{12.5}{-9.0}{-6.0}{14.0}operation_work_requiredoperation_work_required{-13.0}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{10.5}{1.0}><{4.5}{-1.5}{-9.0}{-9.5}{-2.5}{-4.0}>EOS,0.03125
4,{2.0}>{6.0}<operation_work_required/pair_number_of_alternative_machines>warehouse_utilization_rate*{-4.0}>{-1.0}<{12.0}-{-5.0}/{6.0}*job_delivery_relaxation>{2.0}*{12.0}-pair_number_of_alternative_operations/{1.0}+job_relative_deadlineEOS,pair_number_of_alternative_machines{12.0}{8.0}{-5.0}{12.0}{-4.0}NULLmachine_replacement_cooldown{6.0}{7.5}{8.5}{-6.0}pair_number_of_alternative_operationsmachine_cooldownoperation_work_required{-6.0}{5.0}pair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_requiredpair_expected_processing_timejob_remaining_number_of_operations{3.0}{-9.5}{-2.5}{-4.0}{2.5}{-15.0},0.0
5,{2.0}>{6.0}<operation_work_required/pair_number_of_alternative_machines>warehouse_utilization_rate*{-4.0}>{-1.0}<{12.0}-{-5.0}/{6.0}*job_delivery_relaxation>{2.0}*{12.0}-pair_number_of_alternative_operations/{1.0}+job_relative_deadlineEOS,machine_cooldownjob_lateness_penalty{8.0}{-15.0}{12.0}NULLNULLmachine_replacement_cooldown{6.0}{12.5}{4.0}{-6.0}pair_number_of_alternative_operationsmachine_cooldownoperation_work_required{9.0}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{-13.0}{3.0}{-9.5}{-2.5}{-4.0}{10.0}{-15.0},0.0
4,{3.0}+{-10.0}>{-14.0}+{-6.0}-machine_replacement_cooldown-{-11.0}-{2.0}/{13.0}<{-6.0}+{-1.0}<job_relative_deadline-machine_capacity>job_relative_deadline-{12.0}<{-8.0}/{7.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}{12.0}NULL{-4.5}machine_replacement_cooldown{-7.0}{12.5}job_earliness_penalty{7.0}{8.5}{12.5}operation_work_requiredoperation_cooldownmachine_cooldownpair_expected_processing_time*job_remaining_work_to_complete{10.5}{1.0}{11.0}operation_work_required{13.0}{-13.0}{3.0}{-9.5}{-2.5}{10.5}>{-15.0},0.0
5,{3.0}+{-10.0}>{-14.0}+{-6.0}-machine_replacement_cooldown-{-11.0}-{2.0}/{13.0}<{-6.0}+{-1.0}<job_relative_deadline-machine_capacity>job_relative_deadline-{12.0}<{-8.0}/{7.0}EOS,pair_number_of_alternative_machines<{8.0}{13.0}{12.0}NULL{-2.0}machine_replacement_cooldown{6.0}{12.5}job_earliness_penalty{7.0}machine_capacity{12.5}operation_work_requiredoperation_cooldownmachine_cooldownpair_expected_processing_time*job_remaining_work_to_complete{10.5}{1.0}{1.5}operation_work_required{13.0}{-13.0}{3.0}{-9.5}{12.5}{9.5}>{-7.5},0.0
4,{3.0}+{11.0}>job_relative_deadline-{-8.0}>job_relative_deadline*operation_cooldown+{-7.0}>job_remaining_number_of_operations*{5.0}-pair_number_of_alternative_operations+{-9.0}-{2.0}<{12.0}>{11.0}+machine_cooldown-{-9.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-5.0}{12.0}{14.0}{-4.5}{6.0}{-7.0}{12.5}job_earliness_penalty{-6.0}{1.0}{12.5}{7.0}{-6.0}{5.0}pair_expected_processing_time{-12.5}{-1.5}{-12.0}{1.0}{11.0}operation_work_required{-9.0}{-13.0}{3.0}{-9.5}{-2.5}{-4.0}{2.5}{10.0},0.03125
5,{3.0}+{11.0}>job_relative_deadline-{-8.0}>job_relative_deadline*operation_cooldown+{-7.0}>job_remaining_number_of_operations*{5.0}-pair_number_of_alternative_operations+{-9.0}-{2.0}<{12.0}>{11.0}+machine_cooldown-{-9.0}EOS,{-10.0}{12.0}{8.0}{13.0}{12.0}{14.0}{-4.5}{1.5}{6.0}EOSjob_earliness_penalty{-6.0}{1.0}{12.5}{7.0}{-6.0}machine_cooldownpair_expected_processing_time{-12.5}EOS{-12.0}{1.0}{4.5}operation_work_required{-9.0}{-13.0}{3.0}{-9.5}{-2.5}{9.5}>{-7.5},0.0
4,{3.0}-{13.0}*{-14.0}>{1.0}>{13.0}*job_earliness_penalty>{12.0}-{-14.0}+{-15.0}/{-1.0}>{11.0}-{6.0}>{0.0}+{-6.0}*operation_work_required>{4.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-6.5}{12.0}job_earliness_penalty{-14.0}{6.0}{-3.0}{12.5}{5.5}{-6.0}{14.0}{-9.5}{7.0}{-6.0}{5.0}job_delivery_relaxation{-12.5}EOS{-12.0}{1.0}>operation_work_requiredpair_expected_processing_time{-13.0}{3.0}{-9.5}{-2.5}{-4.0}job_earliness_penalty{-15.0},0.0
5,{3.0}-{13.0}*{-14.0}>{1.0}>{13.0}*job_earliness_penalty>{12.0}-{-14.0}+{-15.0}/{-1.0}>{11.0}-{6.0}>{0.0}+{-6.0}*operation_work_required>{4.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}NULL{-12.0}job_earliness_penalty{14.0}>{-3.0}<{5.5}{-6.0}{14.0}{5.5}{5.5}operation_cooldownmachine_cooldownjob_delivery_relaxation{-12.5}EOS{-12.0}{1.0}><{13.0}{-13.0}({-9.5}{-2.5}{-4.0}job_earliness_penalty{-15.0},0.03125
4,{3.0}/operation_work_required<machine_replacement_cooldown-{15.0}-{-2.0}<{10.0}*{12.0}/{-4.0}*{13.0}<{8.0}>job_earliness_penalty<machine_cooldown>job_lateness_penalty>{3.0}>pair_expected_processing_time-{14.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-5.0}{-13.5}job_earliness_penalty{-4.5}{1.5}{6.0}{12.5}{10.5}operation_work_required<machine_replacement_cooldown{12.5}{-6.0}job_lateness_penaltypair_expected_processing_time*{12.5}{-12.0}{1.0}>operation_work_requiredpair_expected_processing_time{6.5}{3.0}{-9.5}{-2.5}{10.5}{10.0}EOS,0.0625
5,{3.0}/operation_work_required<machine_replacement_cooldown-{15.0}-{-2.0}<{10.0}*{12.0}/{-4.0}*{13.0}<{8.0}>job_earliness_penalty<machine_cooldown>job_lateness_penalty>{3.0}>pair_expected_processing_time-{14.0}EOS,>{12.0}operation_work_required{-5.0}{12.0}job_earliness_penalty{-2.0}>{6.0}EOS{10.5}operation_work_requiredmachine_capacity>operation_work_required{-6.0}job_lateness_penaltypair_expected_processing_time*{12.5}{-12.0}{1.0}{4.5}operation_work_required{-9.0}{6.5}{3.0}{-9.5}{-2.5}{10.5}{10.0}EOS,0.09375
4,{3.0}/{-12.0}<{7.0}+{8.0}<{5.0}/{8.0}<{-8.0}<job_remaining_work_to_complete+{2.0}+{-4.0}*{0.0}<{13.0}<{8.0}+pair_expected_work_power<{0.0}*{10.0}EOS,pair_number_of_alternative_machines-{8.0}{-6.0}{-13.5}job_earliness_penalty{-4.5}job_remaining_work_to_complete{-3.0}{12.5}job_earliness_penalty{-6.0}{14.0}>{12.5}pair_expected_work_powermachine_capacitypair_expected_processing_time{-12.5}{12.5}{-12.0}/{11.0}operation_work_required{13.0}{6.5}{3.0}{-9.5}{-2.5}{-4.0}{10.0}{4.0},0.03125
5,{3.0}/{-12.0}<{7.0}+{8.0}<{5.0}/{8.0}<{-8.0}<job_remaining_work_to_complete+{2.0}+{-4.0}*{0.0}<{13.0}<{8.0}+pair_expected_work_power<{0.0}*{10.0}EOS,pair_number_of_alternative_machines-{8.0}{-6.0}{-12.0}{12.0}{-4.5}>{-3.0}{12.5}job_earliness_penalty{-6.0}{14.0}>{12.5}pair_expected_work_powermachine_cooldownpair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{-9.5}operation_work_required{13.0}{6.5}{4.0}{-9.5}job_relative_deadline{-4.0}{10.0}{4.0},0.03125
4,{4.0}*operation_work_required>{2.0}>{-9.0}>{-5.0}>{7.0}+{14.0}>{-3.0}*{-1.0}>{-9.0}>{4.0}+{5.0}+{3.0}-{10.0}+{7.0}-{7.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-6.5}{12.0}NULL{-4.5}<{6.0}{12.5}job_earliness_penalty{13.5}pair_number_of_alternative_operations{-9.5}operation_work_required{-6.0}machine_cooldownpair_expected_processing_time{-12.5}EOS{-12.0}{1.0}{11.0}operation_work_requiredpair_expected_processing_time{-13.0}{3.0}{-9.5}{-2.5}{-4.0}{2.5}{10.0},0.0
5,{4.0}*operation_work_required>{2.0}>{-9.0}>{-5.0}>{7.0}+{14.0}>{-3.0}*{-1.0}>{-9.0}>{4.0}+{5.0}+{3.0}-{10.0}+{7.0}-{7.0}EOS,pair_number_of_alternative_machinespair_number_of_alternative_operations{8.0}{12.0}{12.0}{-4.0}{-2.0}>{6.0}<job_earliness_penalty{13.5}machine_capacityjob_earliness_penaltyoperation_work_required{9.0}machine_cooldownmachine_capacity{-12.5}EOS{-12.0}{1.0}{11.0}operation_work_requiredpair_expected_processing_time{2.0}{3.0}{-9.5}{-2.5}{-4.0}>{-13.5},0.03125
4,{4.0}*{10.0}*{-5.0}>{-5.0}*{8.0}>{11.0}-{-1.0}>{15.0}/job_remaining_number_of_operations>{4.0}*{10.0}-{0.0}*{9.0}>pair_expected_work_power<{5.0}-operation_cooldownEOS,pair_number_of_alternative_machines{12.0}{8.0}{-6.0}{12.0}{6.5}{-14.0}job_remaining_work_to_complete{-7.0}<{10.5}{-6.0}pair_number_of_alternative_operations>job_earliness_penalty{9.0}{5.0}pair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{11.0}<{13.0}{-13.0}{3.0}{-9.5}{-2.5}{-4.0}{10.0}{10.0},0.03125
5,{4.0}*{10.0}*{-5.0}>{-5.0}*{8.0}>{11.0}-{-1.0}>{15.0}/job_remaining_number_of_operations>{4.0}*{10.0}-{0.0}*{9.0}>pair_expected_work_power<{5.0}-operation_cooldownEOS,pair_number_of_alternative_machines-{8.0}{-6.0}{12.0}job_earliness_penalty{-14.0}>{-7.0}<{10.5}{-6.0}pair_number_of_alternative_operations{5.5}operation_work_requiredoperation_cooldownmachine_cooldownpair_expected_processing_time{-12.5}EOS{-12.0}{1.0}{4.5}<{13.0}{-10.5}{3.0}{-9.5}{12.5}{-4.0}{10.0}{4.0},0.0
4,{4.0}+pair_expected_processing_time-{-2.0}-{-8.0}-{13.0}*{-13.0}-{13.0}*{3.0}/{4.0}*job_remaining_work_to_complete+{5.0}+pair_number_of_alternative_machines>{14.0}<{15.0}*{6.0}*{-7.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-5.0}{12.0}job_earliness_penaltyNULL){-7.0}{12.5}{-9.5}{-1.0}{-3.0}>{7.0}{-6.0}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{6.5}operation_work_requiredjob_earliness_penaltyjob_remaining_number_of_operations{3.0}pair_expected_processing_time{-2.5}{10.5}{10.0}{-15.0},0.0
5,{4.0}+pair_expected_processing_time-{-2.0}-{-8.0}-{13.0}*{-13.0}-{13.0}*{3.0}/{4.0}*job_remaining_work_to_complete+{5.0}+pair_number_of_alternative_machines>{14.0}<{15.0}*{6.0}*{-7.0}EOS,pair_number_of_alternative_machines{12.0}{8.0}{-6.0}{12.0}job_earliness_penalty{-4.5}){6.0}{12.5}{10.5}{8.0}{14.0}>operation_work_required{-6.0}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{6.5}<{13.0}machine_capacity{4.0}{-9.5}{-2.5}operation_work_required{10.0}{4.0},0.0
4,{4.0}-job_relative_deadline+{4.0}/operation_cooldown*job_lateness_penalty/operation_work_required+{-6.0}>warehouse_utilization_rate+{13.0}-machine_current_breakdown_rate<{-11.0}/{-10.0}+{-11.0}+{-3.0}>{0.0}+{12.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-5.0}{-13.5}job_earliness_penalty{13.5}{-11.5}{6.0}{12.5}{-10.0}operation_work_requiredpair_number_of_alternative_operations{5.5}{14.5}{-14.5}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{6.5}operation_work_required{13.0}{7.5}{3.0}{11.0}{-2.5}{10.5}{10.0}{10.0},0.0
5,{4.0}-job_relative_deadline+{4.0}/operation_cooldown*job_lateness_penalty/operation_work_required+{-6.0}>warehouse_utilization_rate+{13.0}-machine_current_breakdown_rate<{-11.0}/{-10.0}+{-11.0}+{-3.0}>{0.0}+{12.0}EOS,pair_number_of_alternative_machines-{8.0}{-5.0}{13.0}{10.5}{-2.0}{-11.5}{6.0}<job_earliness_penalty{7.0}{15.0}{5.5}{14.5}{-14.5}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{6.5}operation_work_required{13.0}{-1.5}{3.0}{3.5}{-2.5}{9.0}{10.0}EOS,0.0625
4,{4.0}-{11.0}/{-1.0}>{7.0}+{-2.0}>{-10.0}>{11.0}>{-12.0}>{-12.0}-{12.0}<job_relative_deadline+{12.0}+operation_cooldown<job_relative_deadline+{7.0}-{-11.0}EOS,pair_number_of_alternative_machines{13.5}{8.0}{-6.0}job_time_alivejob_earliness_penalty{-2.0}job_remaining_work_to_complete{6.0}{-6.5}pair_number_of_alternative_machines{13.5}pair_number_of_alternative_operations{-9.5}{5.5}{-6.0}machine_cooldownjob_lateness_penalty{6.0}job_earliness_penalty{-12.0}{1.0}+{9.0}{-9.0}{7.5}{3.0}{-14.0}{-2.5}{9.0}{12.5}{10.0},0.0
5,{4.0}-{11.0}/{-1.0}>{7.0}+{-2.0}>{-10.0}>{11.0}>{-12.0}>{-12.0}-{12.0}<job_relative_deadline+{12.0}+operation_cooldown<job_relative_deadline+{7.0}-{-11.0}EOS,{3.0}{-0.5}{8.0}{1.0}job_time_alivejob_earliness_penalty{-2.0}{-12.5}{6.0}<{10.5}{13.5}{15.0}{-9.5}{5.5}{-6.0}machine_cooldownjob_lateness_penalty{6.0}job_earliness_penalty{-12.0}{1.0}+warehouse_utilization_rate{-9.0}{1.5}{4.0}{-14.0}{-4.0}{9.0}job_earliness_penalty{-13.5},0.0
4,{4.0}/{-2.0}*{-12.0}<{10.0}+job_lateness_penalty*{-11.0}+pair_expected_processing_time>pair_expected_processing_time<{7.0}+{-14.0}+{-11.0}-job_remaining_work_to_complete>{-7.0}<{14.0}*pair_expected_processing_time*machine_capacityEOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-6.5}{12.0}{-4.0}{-7.5}>{-7.0}{12.5}{10.5}{7.0}{14.0}{-9.5}job_relative_deadline{9.0}job_lateness_penaltypair_expected_processing_time{-12.5}job_remaining_work_to_complete{10.5}{1.0}>operation_work_required{-9.0}{-13.0}{3.0}{-9.5}{-2.5}{10.5}{2.5}{-15.0},0.0
5,{4.0}/{-2.0}*{-12.0}<{10.0}+job_lateness_penalty*{-11.0}+pair_expected_processing_time>pair_expected_processing_time<{7.0}+{-14.0}+{-11.0}-job_remaining_work_to_complete>{-7.0}<{14.0}*pair_expected_processing_time*machine_capacityEOS,pair_number_of_alternative_machines-{8.0}{-6.0}{12.0}{10.5}{-7.5}>{-3.0}{12.5}{4.0}{7.0}{14.0}{5.5}{7.0}{9.0}job_lateness_penaltyjob_relative_deadline{-12.5}EOS{-12.0}{1.0}>operation_work_required{-9.0}{-13.0}{3.0}{-9.5}{-2.5}{10.5}{10.0}EOS,0.03125
4,{4.0}/{6.0}*{-8.0}+{-10.0}-{14.0}*{13.0}>{-10.0}+operation_cooldown*{12.0}*{10.0}+{9.0}/{-13.0}*{9.0}/operation_work_required>machine_current_breakdown_rate>operation_windupEOS,>{-6.5}{8.0}{-6.0}{12.0}job_earliness_penalty{-14.0}{-15.0}{-3.0}{12.5}{10.5}{-6.0}pair_number_of_alternative_operations{-2.0}operation_work_required{-6.0}{9.5}NULL{-12.5}EOS{-12.0}{1.0}{11.0}operation_work_required{13.0}{-13.0}{3.0}{6.0}{-2.5}{10.5}{10.0}{10.0},0.0
5,{4.0}/{6.0}*{-8.0}+{-10.0}-{14.0}*{13.0}>{-10.0}+operation_cooldown*{12.0}*{10.0}+{9.0}/{-13.0}*{9.0}/operation_work_required>machine_current_breakdown_rate>operation_windupEOS,>-{8.0}{-14.5}{12.0}job_earliness_penalty{-14.0}{-15.0}{-3.0}EOS{10.5}{-6.0}pair_number_of_alternative_operations{5.5}operation_work_required{-6.0}machine_cooldown{-9.0}{-12.5}EOS{-12.0}{1.0}{11.0}operation_work_required{13.0}{-13.0}{3.0}{6.0}{-2.5}operation_work_required{10.0}{10.0},0.0
4,{4.0}<pair_number_of_alternative_operations-{7.0}<{-6.0}*{5.0}-{13.0}>pair_number_of_alternative_operations<{-5.0}<job_time_alive<{-1.0}*machine_capacity>job_earliness_penalty-job_remaining_work_to_complete-{5.0}-{-6.0}-{-7.0}EOS,>job_lateness_penalty{8.0}{-6.5}{12.0}{-4.0}{-10.0}<{6.0}{12.5}{5.5}{-6.0}{14.0}{7.0}job_earliness_penalty{5.5}machine_capacitypair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{-13.0}{4.0}{-9.5}{-2.5}{10.5}{2.5}{4.0},0.0
5,{4.0}<pair_number_of_alternative_operations-{7.0}<{-6.0}*{5.0}-{13.0}>pair_number_of_alternative_operations<{-5.0}<job_time_alive<{-1.0}*machine_capacity>job_earliness_penalty-job_remaining_work_to_complete-{5.0}-{-6.0}-{-7.0}EOS,>job_lateness_penalty{8.0}{-6.5}{12.0}{10.5}{-10.0}>{6.0}{-6.5}{5.5}{-6.0}{14.0}{5.5}{7.0}{9.0}machine_cooldownpair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{11.0}pair_number_of_alternative_operations{13.0}{-13.0}{4.0}{-9.5}{-2.5}{10.5}{10.0}EOS,0.03125
4,{4.0}>{-15.0}>{-13.0}/{-1.0}/{13.0}<{-4.0}*{11.0}/pair_expected_processing_time+{-15.0}/machine_replacement_cooldown/{8.0}<{6.0}*{13.0}>job_time_alive+{-7.0}*{5.0}EOS,pair_number_of_alternative_machines-{8.0}{-5.0}{-13.5}NULL{-10.0}job_remaining_work_to_completejob_earliness_penalty{12.5}pair_number_of_alternative_machines{-6.0}pair_number_of_alternative_operations>operation_work_required{-13.0}machine_cooldownpair_expected_processing_time{-12.5}<{-12.0}{1.0}{4.5}operation_work_requiredpair_expected_processing_time{7.5}{3.0}{-9.5}{-2.5}{-4.0}{2.5}{10.0},0.0
5,{4.0}>{-15.0}>{-13.0}/{-1.0}/{13.0}<{-4.0}*{11.0}/pair_expected_processing_time+{-15.0}/machine_replacement_cooldown/{8.0}<{6.0}*{13.0}>job_time_alive+{-7.0}*{5.0}EOS,pair_number_of_alternative_machines-{8.0}{12.0}{14.5}{10.5}{-4.5}{-11.5}{6.0}{12.5}job_earliness_penalty{7.0}pair_number_of_alternative_operations>operation_work_required{-13.0}machine_cooldownpair_expected_processing_time{-12.5}<{-12.0}{1.0}{4.5}operation_work_requiredpair_expected_processing_time{-3.5}{-9.0}{-9.5}{-2.5}{-4.0}>EOS,0.03125
4,{4.0}>{-9.0}-{-5.0}-{-4.0}<{11.0}-job_earliness_penalty>{7.0}/{8.0}>machine_replacement_cooldown>job_lateness_penalty/job_earliness_penalty-job_remaining_work_to_complete+job_earliness_penalty-{-6.0}<{0.0}+pair_number_of_alternative_operationsEOS,machine_cooldown{12.0}{8.0}{12.0}{12.0}{6.5}{1.5}{-8.5}{6.0}{14.5}{14.5}{-6.0}pair_number_of_alternative_operations>operation_work_requiredpair_expected_work_powermachine_cooldownpair_expected_processing_time{-12.5}<{-12.0}{1.0}{6.5}operation_work_requiredpair_expected_processing_time{-13.0}{3.0}{-9.5}{-2.5}{9.5}>{10.0},0.0
5,{4.0}>{-9.0}-{-5.0}-{-4.0}<{11.0}-job_earliness_penalty>{7.0}/{8.0}>machine_replacement_cooldown>job_lateness_penalty/job_earliness_penalty-job_remaining_work_to_complete+job_earliness_penalty-{-6.0}<{0.0}+pair_number_of_alternative_operationsEOS,machine_cooldown{12.0}{8.0}{12.0}{12.0}{6.5}{1.5}{-8.5}{6.0}<{14.5}{7.0}machine_capacity{5.5}operation_work_requiredoperation_cooldownmachine_cooldownpair_expected_processing_time{-12.5}<{-12.0}{1.0}{6.5}operation_work_required{4.5}{-13.0}{3.0}{-9.5}{-2.5}{9.5}>{10.0},0.0
4,{5.0}*pair_number_of_alternative_machines+{9.0}/{-4.0}+{9.0}-{8.0}+{12.0}/{-12.0}*{-11.0}/{3.0}<job_relative_deadline/pair_expected_processing_time>pair_number_of_alternative_machines<{12.0}/{14.0}/{-14.0}EOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}{12.0}NULL{-10.0}{1.5}{-3.0}{12.5}{10.5}{-6.0}pair_number_of_alternative_operations{-9.5}operation_work_required{-6.0}{8.0}pair_expected_processing_time{-12.5}{12.5}{-12.0}{1.0}{11.0}operation_work_required{13.0}{7.5}{3.0}{3.5}{-2.5}{10.5}{2.5}{10.0},0.0
5,{5.0}*pair_number_of_alternative_machines+{9.0}/{-4.0}+{9.0}-{8.0}+{12.0}/{-12.0}*{-11.0}/{3.0}<job_relative_deadline/pair_expected_processing_time>pair_number_of_alternative_machines<{12.0}/{14.0}/{-14.0}EOS,pair_number_of_alternative_machinesjob_lateness_penalty{8.0}{-5.0}{12.0}job_earliness_penalty{14.5}>{-3.0}{12.5}{10.5}{-6.0}{14.0}job_earliness_penaltyoperation_work_required{-13.0}machine_cooldownpair_expected_processing_time{-12.5}EOS{-12.0}{1.0}{10.5}<{13.0}{-1.5}{3.0}{3.5}{-2.5}{-4.0}>{-13.5},0.0
4,{5.0}+warehouse_utilization_rate/{-6.0}+{15.0}>job_time_alive*{0.0}/{7.0}>{-1.0}<{-8.0}*{6.0}>{0.0}*{-9.0}>{1.0}>{0.0}-{-12.0}/job_remaining_work_to_completeEOS,pair_number_of_alternative_machines{-6.5}{8.0}{-5.0}{12.0}job_earliness_penalty{-7.5}){6.0}{12.5}pair_number_of_alternative_machines{-6.0}{1.0}{7.0}operation_work_required{5.5}machine_cooldownpair_expected_processing_time{-12.5}{4.0}{-12.0}{1.0}{11.0}operation_work_required{11.5}{6.5}{3.0}{-9.5}{-2.5}{10.5}{10.0}EOS,0.03125
